Provider,service_name,application_service,Cost,Environment,Team,Date,Account_ID
Azure,VirtualMachines,recommendations,0.7834,dev1,growth,2026-07-21T15:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.8376,dev1,growth,2026-07-21T16:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.8209,dev1,growth,2026-07-21T17:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.8474,dev1,growth,2026-07-21T18:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.8091,dev1,growth,2026-07-22T07:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.8879,dev1,growth,2026-07-22T08:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.8528,dev1,growth,2026-07-22T09:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.7799,dev1,growth,2026-07-22T10:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.8111,dev1,growth,2026-07-22T11:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.9387,dev1,growth,2026-07-22T12:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.9215,dev1,growth,2026-07-22T13:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.8907,dev1,growth,2026-07-22T14:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.9272,dev1,growth,2026-07-22T15:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.8146,dev1,growth,2026-07-22T16:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.8763,dev1,growth,2026-07-22T17:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.8063,dev1,growth,2026-07-22T18:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.9335,dev1,growth,2026-07-23T07:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.8108,dev1,growth,2026-07-23T08:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.7948,dev1,growth,2026-07-23T09:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.8019,dev1,growth,2026-07-23T10:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.9488,dev1,growth,2026-07-23T11:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.8781,dev1,growth,2026-07-23T12:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.8067,dev1,growth,2026-07-23T13:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.8710,dev1,growth,2026-07-23T14:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.8063,dev1,growth,2026-07-23T15:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.9220,dev1,growth,2026-07-23T16:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.9299,dev1,growth,2026-07-23T17:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.9011,dev1,growth,2026-07-23T18:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.9457,dev1,growth,2026-07-24T07:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.9523,dev1,growth,2026-07-24T08:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.8049,dev1,growth,2026-07-24T09:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.8136,dev1,growth,2026-07-24T10:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.8165,dev1,growth,2026-07-24T11:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.9689,dev1,growth,2026-07-24T12:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.9107,dev1,growth,2026-07-24T13:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.9482,dev1,growth,2026-07-24T14:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.8338,dev1,growth,2026-07-24T15:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.8756,dev1,growth,2026-07-24T16:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.9488,dev1,growth,2026-07-24T17:00:00Z,azr-sub-growth-3b8d
Azure,VirtualMachines,recommendations,0.9755,dev1,growth,2026-07-24T18:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.0833,prod,growth,2026-07-12T16:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1397,prod,growth,2026-07-12T17:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1022,prod,growth,2026-07-12T18:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2330,prod,growth,2026-07-12T19:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.0389,prod,growth,2026-07-12T20:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1733,prod,growth,2026-07-12T21:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.0532,prod,growth,2026-07-12T22:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1962,prod,growth,2026-07-12T23:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2984,prod,growth,2026-07-13T00:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1942,prod,growth,2026-07-13T01:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1658,prod,growth,2026-07-13T02:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2562,prod,growth,2026-07-13T03:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1046,prod,growth,2026-07-13T04:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2947,prod,growth,2026-07-13T05:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.0972,prod,growth,2026-07-13T06:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2030,prod,growth,2026-07-13T07:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3094,prod,growth,2026-07-13T08:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2416,prod,growth,2026-07-13T09:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1406,prod,growth,2026-07-13T10:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2077,prod,growth,2026-07-13T11:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2507,prod,growth,2026-07-13T12:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2277,prod,growth,2026-07-13T13:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1158,prod,growth,2026-07-13T14:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2080,prod,growth,2026-07-13T15:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2895,prod,growth,2026-07-13T16:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1949,prod,growth,2026-07-13T17:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2807,prod,growth,2026-07-13T18:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1096,prod,growth,2026-07-13T19:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1419,prod,growth,2026-07-13T20:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3315,prod,growth,2026-07-13T21:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1951,prod,growth,2026-07-13T22:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2364,prod,growth,2026-07-13T23:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2396,prod,growth,2026-07-14T00:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3310,prod,growth,2026-07-14T01:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3087,prod,growth,2026-07-14T02:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3026,prod,growth,2026-07-14T03:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1294,prod,growth,2026-07-14T04:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2478,prod,growth,2026-07-14T05:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1698,prod,growth,2026-07-14T06:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3292,prod,growth,2026-07-14T07:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3365,prod,growth,2026-07-14T08:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1927,prod,growth,2026-07-14T09:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2014,prod,growth,2026-07-14T10:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2402,prod,growth,2026-07-14T11:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2374,prod,growth,2026-07-14T12:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1174,prod,growth,2026-07-14T13:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1588,prod,growth,2026-07-14T14:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2174,prod,growth,2026-07-14T15:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1450,prod,growth,2026-07-14T16:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2114,prod,growth,2026-07-14T17:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1914,prod,growth,2026-07-14T18:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2471,prod,growth,2026-07-14T19:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3459,prod,growth,2026-07-14T20:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3215,prod,growth,2026-07-14T21:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3859,prod,growth,2026-07-14T22:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3038,prod,growth,2026-07-14T23:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1602,prod,growth,2026-07-15T00:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3396,prod,growth,2026-07-15T01:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2112,prod,growth,2026-07-15T02:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3687,prod,growth,2026-07-15T03:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2350,prod,growth,2026-07-15T04:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1975,prod,growth,2026-07-15T05:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3469,prod,growth,2026-07-15T06:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1359,prod,growth,2026-07-15T07:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2979,prod,growth,2026-07-15T08:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2467,prod,growth,2026-07-15T09:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2665,prod,growth,2026-07-15T10:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2513,prod,growth,2026-07-15T11:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1357,prod,growth,2026-07-15T12:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1522,prod,growth,2026-07-15T13:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2144,prod,growth,2026-07-15T14:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2790,prod,growth,2026-07-15T15:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2053,prod,growth,2026-07-15T16:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1988,prod,growth,2026-07-15T17:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3434,prod,growth,2026-07-15T18:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2343,prod,growth,2026-07-15T19:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2534,prod,growth,2026-07-15T20:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1774,prod,growth,2026-07-15T21:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1718,prod,growth,2026-07-15T22:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3330,prod,growth,2026-07-15T23:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2139,prod,growth,2026-07-16T00:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1834,prod,growth,2026-07-16T01:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2576,prod,growth,2026-07-16T02:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3174,prod,growth,2026-07-16T03:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2847,prod,growth,2026-07-16T04:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3457,prod,growth,2026-07-16T05:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3029,prod,growth,2026-07-16T06:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3571,prod,growth,2026-07-16T07:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2815,prod,growth,2026-07-16T08:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2312,prod,growth,2026-07-16T09:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2751,prod,growth,2026-07-16T10:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2613,prod,growth,2026-07-16T11:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1691,prod,growth,2026-07-16T12:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3281,prod,growth,2026-07-16T13:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.4049,prod,growth,2026-07-16T14:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3409,prod,growth,2026-07-16T15:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2618,prod,growth,2026-07-16T16:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2042,prod,growth,2026-07-16T17:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.4155,prod,growth,2026-07-16T18:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.4343,prod,growth,2026-07-16T19:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3900,prod,growth,2026-07-16T20:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.4308,prod,growth,2026-07-16T21:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2226,prod,growth,2026-07-16T22:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1934,prod,growth,2026-07-16T23:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2950,prod,growth,2026-07-17T00:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2529,prod,growth,2026-07-17T01:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3262,prod,growth,2026-07-17T02:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2167,prod,growth,2026-07-17T03:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3268,prod,growth,2026-07-17T04:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1938,prod,growth,2026-07-17T05:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3772,prod,growth,2026-07-17T06:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.4515,prod,growth,2026-07-17T07:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.4188,prod,growth,2026-07-17T08:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2938,prod,growth,2026-07-17T09:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.4038,prod,growth,2026-07-17T10:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3288,prod,growth,2026-07-17T11:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.4413,prod,growth,2026-07-17T12:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3825,prod,growth,2026-07-17T13:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2134,prod,growth,2026-07-17T14:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.4516,prod,growth,2026-07-17T15:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2313,prod,growth,2026-07-17T16:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3400,prod,growth,2026-07-17T17:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3143,prod,growth,2026-07-17T18:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3566,prod,growth,2026-07-17T19:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3679,prod,growth,2026-07-17T20:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3260,prod,growth,2026-07-17T21:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3522,prod,growth,2026-07-17T22:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.4693,prod,growth,2026-07-17T23:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1743,prod,growth,2026-07-18T00:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2874,prod,growth,2026-07-18T01:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2659,prod,growth,2026-07-18T02:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1892,prod,growth,2026-07-18T03:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2585,prod,growth,2026-07-18T04:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1598,prod,growth,2026-07-18T05:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2682,prod,growth,2026-07-18T06:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2716,prod,growth,2026-07-18T07:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3332,prod,growth,2026-07-18T08:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3237,prod,growth,2026-07-18T09:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3996,prod,growth,2026-07-18T10:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3450,prod,growth,2026-07-18T11:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2262,prod,growth,2026-07-18T12:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2295,prod,growth,2026-07-18T13:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3871,prod,growth,2026-07-18T14:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3585,prod,growth,2026-07-18T15:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2300,prod,growth,2026-07-18T16:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.4178,prod,growth,2026-07-18T17:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3251,prod,growth,2026-07-18T18:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3642,prod,growth,2026-07-18T19:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1814,prod,growth,2026-07-18T20:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2417,prod,growth,2026-07-18T21:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.4186,prod,growth,2026-07-18T22:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2901,prod,growth,2026-07-18T23:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1815,prod,growth,2026-07-19T00:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.4132,prod,growth,2026-07-19T01:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.1988,prod,growth,2026-07-19T02:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2705,prod,growth,2026-07-19T03:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3427,prod,growth,2026-07-19T04:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2088,prod,growth,2026-07-19T05:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2234,prod,growth,2026-07-19T06:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3903,prod,growth,2026-07-19T07:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3818,prod,growth,2026-07-19T08:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3395,prod,growth,2026-07-19T09:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.4218,prod,growth,2026-07-19T10:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3404,prod,growth,2026-07-19T11:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3421,prod,growth,2026-07-19T12:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2064,prod,growth,2026-07-19T13:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2979,prod,growth,2026-07-19T14:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3941,prod,growth,2026-07-19T15:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2678,prod,growth,2026-07-19T16:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3690,prod,growth,2026-07-19T17:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3211,prod,growth,2026-07-19T18:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.4371,prod,growth,2026-07-19T19:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3723,prod,growth,2026-07-19T20:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2283,prod,growth,2026-07-19T21:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2800,prod,growth,2026-07-19T22:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.4226,prod,growth,2026-07-19T23:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3992,prod,growth,2026-07-20T00:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.5193,prod,growth,2026-07-20T01:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.4672,prod,growth,2026-07-20T02:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3907,prod,growth,2026-07-20T03:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3333,prod,growth,2026-07-20T04:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3805,prod,growth,2026-07-20T05:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3859,prod,growth,2026-07-20T06:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3840,prod,growth,2026-07-20T07:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.4030,prod,growth,2026-07-20T08:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.4477,prod,growth,2026-07-20T09:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.4006,prod,growth,2026-07-20T10:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.5406,prod,growth,2026-07-20T11:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.4953,prod,growth,2026-07-20T12:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3891,prod,growth,2026-07-20T13:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.4492,prod,growth,2026-07-20T14:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.4192,prod,growth,2026-07-20T15:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.5095,prod,growth,2026-07-20T16:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.4327,prod,growth,2026-07-20T17:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3344,prod,growth,2026-07-20T18:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3299,prod,growth,2026-07-20T19:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.5153,prod,growth,2026-07-20T20:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3530,prod,growth,2026-07-20T21:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.4949,prod,growth,2026-07-20T22:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3923,prod,growth,2026-07-20T23:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3557,prod,growth,2026-07-21T00:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3642,prod,growth,2026-07-21T01:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.5337,prod,growth,2026-07-21T02:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.2961,prod,growth,2026-07-21T03:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.5677,prod,growth,2026-07-21T04:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.4086,prod,growth,2026-07-21T05:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.4878,prod,growth,2026-07-21T06:00:00Z,azr-sub-growth-3b8d
Azure,BlobStorage,recommendations,1.3007,prod,growth,2026-07-21T07:00:00Z,azr-sub-growth-3b8d
